rec_id,category_name,guideline_name,guideline_year,class,level,evidence_first_authors,rec_text_verbatim
3.9,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good practice statement,,[],Obtain high-quality angiographic imaging of the lowerlimb (with modalities and techniques to be determined by local availabilty of facilities and expertise). This should include the ankle and foot in all patients with suspected CLTI who are considered potential candidates for revascularization.
4.1,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),B (Moderate),"[""Group""]",Evaluate cardiovascular risk factors in all patients with suspected CLTI.
4.2,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),B (Moderate),"[""Armstrong"", ""Faglia""]",Manage all modifiable risk factors to recommended levels in all patients with suspected CLTI.
4.3,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),A (High),"[""Collaboration""]",Treat all patients with CLTI with an antiplatelet agent. Antithrombotic Trialists’
4.4,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),B (Moderate),"[""CAPRIE"", ""Hiatt""]",Consider clopidogrel as the single antiplatelet agent of choice in patients with CLTI.
4.5,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),B (Moderate),"[""Anand""]","Consider low-dose aspirin and rivaroxaban, 2.5 mg twice daily, to reduce adverse cardiovascular events and lower extremity ischemic events in patients with CLTI."
4.6,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),B (Moderate),"[""Anand""]",Do not use systemic vitamin K antagonists for the treatment of lower extremity atherosclerosis in patients with CLTI.
4.7,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),A (High),"[""Leng"", ""Group"", ""Meade"", ""Aung"", ""Mills"", ""Rodriguez""]",Use moderate- or high-intensity statin therapy to reduce all-cause and cardiovascular mortality in Heart Protection Study Collaborative patients with CLTI.
4.8,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),B (Moderate),"[""Group"", ""Bavry"", ""Wright"", ""Moise""]",Control hypertension to target levels of < 140 mm Hg systolic and <90 mm Hg diastolic in patients with CLTI. (SPRINT)
4.9,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),B (Moderate),"[""Selvin"", ""Nathan"", ""Dieren"", ""Fox"", ""Association""]",Consider control of type 2 DMin CLTI patientsto achieve a hemoglobin A1 of <7% (53 mmol/mol c [International Federationof Clinical Chemistry]).
4.10,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),A (High),"[""Palmer""]",Use metformin as the primary hypoglycemic agent in patients with type 2 DM and CLTI.
4.11,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),"[""Nawaz"", ""Goergen"", ""Stacul""]","Consider withholding metformin immediately before and for 24 to 48 hours after the administration of an iodinated contrast agent for diabetic patients, especially those with an estimated glomerular filtration rate <30 m L/ min/1.73 m 2."
4.12,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),A (High),"[""Dagenais"", ""Athyros"", ""Blomster""]","Offer smoking cessation interventions (p harm a co therapy, counseling, or behavior modification therapy) to all patients with CLTI who smoke or use tobacco products."
4.13,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),A (High),"[""Kondo"", ""Newhall""]",Ask all CLTI patients who are smokers or former smokers about status of tobacco use at every visit.
4.14,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good practice statement,,[],Prescribe analgesics of appropriate strength for CLTI patients who have ischemic rest pain of the lower extremity and foot until pain resolves after revascularization.
4.15,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good practice statement,,[],"In CLTI patients with chronic severe pain, use paracetamol (acetaminophen) in combination with opioids for pain control."
5.1,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good practice statement,,[],"Use an integrated, limb-based anatomic staging system (such as the GLASS) to define complexity of a preferred target artery path (TAP) and to facilitate evidence-based revascularization (EBR) in patients with CLTI."
6.1,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good practice statement,,[],"Refer all patients with suspected CLTI to a vascular specialist for consideration of limb salvage, unless major amputation is considered medically urgent."
6.2,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good practice statement,,[],"Offer primary amputation or palliation to patients with limited life expectancy, poor functional status (eg, non ambulatory), or an unsalvageable limb after shared decision-making."
6.3,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),C (Low),"[""Biancari"", ""Schanzer"", ""Bradbury""]",Estimate periprocedural risk and life expectancy in patients with CLTI who are candidates for revascularization.
6.4,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),"[""Meltzer"", ""Simons""]",Define a CLTI patient as average surgical risk when anticipated periprocedural mortality is <5% and estimated 2-year survival is >50%.
6.5,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),[],Define a CLTI patient as high surgical risk when anticipated periprocedural mortality is 5% or estimated 2-year survival is 50%.
6.6,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),C (Low),"[""Cull"", ""Zhan"", ""Causey"", ""Darling"", ""Robinson""]",Use an integrated threatened limb classification system (such as WIf I) to stage all CLTI patients who are candidates for limb salvage.
6.7,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good practice statement,,[],Perform urgent surgical drainage and debridement (including minor amputation if needed) and commence antibiotic treatment in all patients with suspected CLTI who present with deep space foot infection or wet gangrene.
6.8,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good practice statement,,[],"Repeat limb staging after surgical drainage, debridement, minor amputations, or correction of inflow disease (AI, common and deep femoral artery disease) and before the next major treatment decision."
6.9,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good practice statement,,[],"Do not perform revascularization in the absence of significant ischemia (WIf I ischemia grade 0) unless an isolated region of poor perfusion in conjunction with major tissue loss (eg, WIf I wound grade 2 or 3) can be effectively targeted and the wound progresses or fails to reduce in size by 50% within 4 weeks despite appropriate infection control, wound care, and offloading."
6.10,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),"[""Sheehan"", ""Cardinal"", ""Lavery"", ""Snyder""]","Do not perform revascularization in very-low-risk limbs (eg, WIf I stage 1) unless the wound progresses or fails to reduce in size by 50% within 4 weeks despite appropriate infection control, wound care, and offloading."
6.11,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),C (Low),"[""Dabrh""]","Offer revascularization to all average-risk patients with advanced limb-threatening conditions (eg, WIf I stage 4) and significant perfusion deficits (eg, WIf I ischemia grades 2 and 3)."
6.12,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),"[""Zhan"", ""Causey"", ""Darling"", ""Robinson""]","Consider revascularization for average-risk patients with intermediate limb threat (eg, WIf I stages 2 and 3) and significant perfusion deficits (eg, WIf I ischemia grades 2 and 3)."
6.13,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),[],"Consider revascularization in average-risk patients with advanced limb threat (eg, WIf I stage 4) and moderate ischemia (eg, WIf I ischemia grade 1)."
6.14,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),[],"Consider revascularization in average-risk patients with intermediate limb threat (eg, WIf I stages 2 and 3) and moderate ischemia (eg, WIf I ischemia grade 1) if the wound progresses or fails to reduce in size by 50% within 4 weeks despite appropriate infection control, wound care, and offloading."
6.15,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good practice statement,,[],Obtain high-quality angiographic imaging with dedicated views of ankle and foot arteries to permit anatomic staging and procedural planning in all CLTI patients who are candidates for revascularization.
6.16,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good practice statement,,[],"Use an integrated limb-based staging system (eg, GLASS) to define the anatomic pattern of disease and preferred TAP in all CLTI patients who are candidates for revascularization."
6.17,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),C (Low),"[""Seeger"", ""Wengerter"", ""Schanzer""]",Perform ultrasound vein mapping when available in all CLTI patients who are candidates for surgical bypass.
6.18,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good practice statement,,[],Map the ipsilateral GSV and small saphenous vein for planning of surgical bypass. Map veins in the contralateral leg and both arms if ipsilateral vein is insufficient or inadequate.
6.19,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good practice statement,,[],Do not classify a CLTI patient as being unsuitable for revascularization without review of adequate- quality imaging studies and clinical evaluation by a qualified vascular specialist.
6.20,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good practice statement,,[],Correct in flow disease first when both in flow and outflow disease are present in a patient with CLTI.
6.21,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),C (Low),[],"Base the decision for staged vs combined inflow and outflow revascularization on patient risk and the severity of limb threat (eg, WIf I stage)."
6.22,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),C (Low),"[""Harward"", ""Zukauskas""]","Correct in flow disease alone in CLTI patientswith multilevel disease and low-grade ischemia (eg, WIf I ischemia grade 1) or limited tissue loss (eg, WIf I wound grade 0/1) and in any circumstance in which the risk-benefit of additional outflow reconstruction is high or initially unclear."
6.23,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),C (Low),[],Restage the limb and repeat the hemodynamic assessment after performing inflow correction in CLTI patients with inflow and outflow disease.
6.24,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),[],"Consider simultaneous inflow and outflow revascularization in CLTI patients with a high limb risk (eg, WIf I stages 3 and 4), or in patients with severe ischemia (eg, WIf I ischemia grades 2 and 3)."
6.25,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),B (Moderate),"[""Jongkind"", ""Ye"", ""Deloose""]","Use an endovascular-first approach for treatment of CLTI patients with moderate to severe (eg, GLASS stage IA) aorto-iliac (AI) disease, depending on the history of prior intervention."
6.26,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),"[""Ricco"", ""Chiu"", ""Indes""]","Consider surgical reconstruction for the treatment of average-risk CLTI patients with extensive (eg, GLASS stage II) AI disease or after failed endovascular intervention."
6.27,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),C (Low),"[""Kang"", ""Ballotta""]","Perform open CFA endarterectomy with patch angioplasty, with or without extension into the PFA, in CLTI patients with hemodynamically significant (>50% stenosis) disease of the common and deep femoral arteries."
6.28,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),"[""Chang""]",Consider a hybrid procedure combining open CFA endarterectomy and endovascular treatment of AI disease with concomitant CFA involvement (GLASS stage IB).
6.29,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),"[""Baumann"", ""Bonvini"", ""Gouëffic"", ""Siracuse""]",Consider endovascular treatment of significant CFA disease in selected patients who are deemed to be at high surgical risk or to have a hostile groin.
6.30,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good practice statement,,[],Avoid stents in the CFA and do not place stents across the origin of a patent deep femoral artery.
6.31,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good practice statement,,[],Correct hemodynamically significant ( 50% stenosis) disease of the proximal deep femoral artery whenever technically feasible.
6.32,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),C (Low),"[""Almasri""]","In average-risk CLTI patients with infrainguinal disease, base decisions of endovascular intervention vs open surgical bypass on the severity of limb threat (eg, WIf I), the anatomic pattern of disease (eg, GLASS), and the availability of autologous vein."
6.33,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),"[""Dabrh"", ""Zhan"", ""Causey"", ""Darling"", ""Robinson""]","Offer endovascular revascularization when technically feasible for high-risk patients with advanced limb threat (eg, WIf I stage 4) and significant perfusion deficits (eg, WIf I ischemia grades 2 and 3)."
6.34,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),[],"Consider endovascular revascularization for high-risk patients with intermediate limb threat (eg, WIf Istages 2 and 3) and significant perfusion deficits (eg, WIf I ischemia grades 2 and 3)."
6.35,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),[],"Consider endovascular revascularization for high-risk patients with advanced limb threat (eg, WIf I stage 4) and moderate ischemia (eg, WIf I ischemia grade 1) if the wound progresses or fails to reduce in size by 50% within 4 weeks despite appropriate infection control, wound care, and offloading, when technically feasible."
6.36,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),[],"Consider endovascular revascularization for high-risk patients with intermediate limb threat (eg, WIf I stages 2 and 3) and moderate ischemia (eg, WIf I ischemia grade 1) if the wound progresses or fails to reduce in size by 50% within 4 weeks despite appropriate infection control, wound care, and offloading, when technically feasible."
6.37,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),[],"Consider open surgery in selected high-risk patients with advanced limb threat (eg, WIf I stage 3 or 4), significant perfusion deficits (ischemia grade 2 or 3), and advanced complexity of disease (eg, GLASS stage III) or after prior failed endovascular attempts and unresolved symptoms of CLTI."
6.38,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),"[""Azuma"", ""Sumpio"", ""Biancari"", ""Chae"", ""Jongsma""]","Consider angiosome-guided revascularization in patients with significant wounds (eg, WIf I wound grades 3 and 4), particularly those involving the midfoot or hindfoot, and when the appropriate TAP is available."
6.39,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),B (Moderate),"[""Schillinger"", ""Saxon"", ""Dake"", ""Rosenfield"", ""Almasri""]","In treating fe moro-popliteal (FP) diseasein CLTI patients by endovascular means, consider adjuncts to balloon angioplasty (eg, stents, covered stents, or drug-eluting technologies) when there is a technically inadequate result (residual stenosis or flow- limiting dissection) or in the setting of advanced lesion complexity (eg, GLASS FP grade 2-4)."
6.40,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),B (Moderate),"[""Almasri""]",Use autologous vein as the preferred conduit for infrainguinal bypass surgery in CLTI.
6.41,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),"[""Almasri""]",Avoid using a non auto logo us conduit for infrainguinal bypass unless there is no endovascular option and no adequate autologous vein.
6.42,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),C (Low),"[""Mills"", ""Bandyk""]","Perform intraoperative imaging (angiography, DUS, or both) on completion of open bypass surgery for CLTI and correct significant technical defects if feasible during the index operation."
7.1,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),B (Moderate),"[""Ubbink""]","Consider spinal cord stimulation to reduce the risk of amputation and to decrease pain in carefully selected patients (eg, rest pain, minor tissue loss) in whom revascularization is not possible."
7.2,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),"[""Karanth""]",Do not use lumbar sym pa the c to my for limb salvage in CLTI patients in whom revascularization is not possible.
7.3,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),B (Moderate),"[""Dabrh""]","Consider intermittent pneumatic compression therapy in carefully selected patients (eg, rest pain, minor tissue loss) in whom revascularization is not possible."
7.4,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),B (Moderate),"[""Vietto""]",Do not offer prostanoids for limb salvage in CLTI patients. Consider offering selectively for patients with rest pain or minor tissue loss and in whom revascularization is not possible.
7.5,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),C (Low),"[""Smith""]",Do not offer vasoactive drugs or de fib rina ting agents (ancrod) in patients in whom revascularization is not possible.
7.6,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),B (Moderate),"[""Kranke"", ""Game"", ""Santema""]","Do not offer HBOT to improve limb salvage in CLTI patients with severe, uncorrected ischemia (eg, WIf I ischemia grade 2/3)."
7.7,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good practice statement,,[],Continue to provide optimal wound care until the lower extremity wound is completely healed or the patient undergoes amputation.
8.1,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),B (Moderate),"[""Dabrh"", ""Peeters""]",Restrict use of therapeutic angiogenesis to CLTI patients who are enrolled in a registered clinical trial.
9.1,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),"[""Elsherif""]","Consider transmetatarsal amputation of the forefoot in CLTI patients who would require more than two digital ray amputations to resolve distal necrosis, especially when the hallux is involved."
9.2,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),C (Low),"[""Aziz"", ""Siracuse""]","Offer primary amputation to CLTI patients who have a pre-existing dysfunctional or unsalvageable limb, a poor functional status (eg, bedridden), or a short life expectancy after shared decision-making with the patient and health care team."
9.3,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),"[""Reed""]","Consider secondary amputation for patients with CLTI who have a failed or ineffective reconstruction and in whom no further revascularization is possible and who have incapacitating pain, non-healing wounds, or uncontrolled sepsis in the affected limb after shared decision-making with the patient and health care team."
9.4,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),"[""Rollins"", ""Miksic""]","Consider revascularization to improve the possibility of healing an amputation at a more distal functional amputation level (eg, AKA to BKA), particularly for patients with a high likelihood of rehabilitation and continued ambulation."
9.5,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),"[""Ayoub"", ""Taylor""]","Consider a TKA or AKA in patients who are non ambulatory for reasons other than CLTI (ie, bedridden patients with flexion contracture, dense hemiplegia, cancer) and are unlikely to undergo successful rehabilitation to ambulation."
9.6,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),C (Low),"[""Webster""]",Involve a multidisciplinary rehabilitation team from the time a decision to amputate has been made until successful completion of rehabilitation has been achieved.
9.7,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),C (Low),"[""Bradley"", ""Glaser""]",Continue to observe CLTI patients who have undergone amputation at least yearly to monitor progression of disease in the contralateral limb and to maintain optimal medical therapy and risk factor management.
10.1,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),A (High),"[""Abbruzzese"", ""Henke"", ""Brown"", ""Bedenis"", ""Suckow""]","Continue best medical therapy for PAD, including the long-term use of antiplatelet and statin therapies, in all patients who have undergone lower extremity revascularization."
10.2,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),A (High),"[""Hobbs"", ""Willigendael""]",Promote smoking cessation in all CLTI patients who have undergone lower extremity revascularization.
10.3,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),B (Moderate),"[""Brown"", ""Belch"", ""Gassman"", ""Bedenis""]",Consider DAPT (aspirin plus clopidogrel) in patients who have undergone infrainguinal prosthetic bypass for CLTI for a period of 6 to 24 months to maintain graft patency.
10.4,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),"[""Cassar"", ""Bhatt"", ""Tepe"", ""Strobl""]",Consider DAPT (aspirin plus clopidogrel) in patients who have undergone infrainguinal endovascular interventions for CLTI for a period of at least 1 month.
10.5,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),"[""Cassar"", ""Tepe"", ""Strobl""]",Consider DAPT for a period of 1 to 6 monthsin patients undergoing repeated catheter-based interventions if they are at low risk for bleeding.
10.6,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good practice statement,,[],"Observe patients who have undergone lower extremity vein bypass for CLTI on a regular basis for at least 2 years with a clinical surveillance program consisting of interval history, pulse examination, and measurement of resting APs and TPs. Consider DUS scanning where available."
10.7,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good practice statement,,[],"Observe patients who have undergone lower extremity prosthetic bypass for CLTI on a regular basis for at least 2 years with interval history, pulse examination, and measurement of resting APs and TPs."
10.8,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good practice statement,,[],"Observe patients who have undergone infrainguinal endovascular interventions for CLTI in a surveillance program that includes clinical visits, pulse examination, and non invasive testing (resting APs and TPs)."
10.9,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good practice statement,,[],Consider performing additional imaging in patients with lower extremity vein grafts who have a decrease in ABI 0.15 and recurrence of symptoms or change in pulse status to detect vein graft stenosis.
10.10,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),B (Moderate),"[""Mills""]",Offer intervention for DUS-detected vein graft lesions with an associated PSVof>300 cm/sanda PSV ratio>3.5 or grafts with low velocity (midgraft PSV<45 cm/s) to maintain pa ten cy.
10.11,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),B (Moderate),"[""Landry"", ""Nguyen""]","Maintain long-term surveillance after surgical or catheter-based revision of a vein graft, including DUS graft scanning where available, to detect recurrent graft-threatening lesions."
10.12,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),"[""Bui""]","Consider arterial imaging after endovascular intervention for failure to improve (wound healing, restpain) or a recurrence of symptoms to detect restenosis or progression of pre-existing disease."
10.13,Peripheral,Global Vascular Guidelines on CLTI Management,2019,2 (Weak),C (Low),"[""Humphries""]","Consider reintervention for patients with DUS- detected restenosis lesions >70% (PSV ratio >3.5, PSV >300 cm/s) if symptoms of CLTI are unresolved or on a selective basis in a symptomatic patients after catheter-based interventions."
10.14,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),A (High),"[""Elraiyah""]",Provide mechanical offloading as a primary component for care of all CLTI patients with pedal wounds.
10.15,Peripheral,Global Vascular Guidelines on CLTI Management,2019,1 (Strong),A (High),"[""Elraiyah""]","Provide counseling on continued protection of the healed wound and foot to include appropriate shoes, insoles, and monitoring of inflammation."
11.1,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good research statement,,[],Use a research framework such as the IDEAL for gathering new data and evidence on the surgical and endovascular management of CLTI.
11.2,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good research statement,,[],"Encourage funders, journal reviewers, and editors to prioritize prospective, multicenter, controlled, and preferably randomized studies over retrospective case series, studies using historical controls, or other less rigorous research methodologies."
11.3,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good research statement,,[],"When RCTs are not feasible, use the OPG benchmarks from the SVS’s Critical Limb Ischemia Working Group to evaluate the efficacy of novel endovascular CLTI techniques and devices."
11.4,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good research statement,,[],"To facilitate sufficient enrollment, limit RCT exclusion criteria to those who are deemed essential to trial integrity."
11.5,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good research statement,,[],"Design RCTs, prospective cohort studies, and registries that are specific to CLTI."
11.6,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good research statement,,[],"Use an integrated, limb-based threatened limb classification system (eg, WIf I) and a whole limb anatomic classification scheme (eg, GLASS) to describe the characteristics and outcomes of CLTI patients who are enrolled."
11.7,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good research statement,,[],"Describe outcomes in CLTI trials using a combination of objective and clinically relevant events, subjective PROMs and HRQL assessments, and anatomic and hemodynamic end points."
11.8,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good research statement,,[],"Require regulatory trials aimed at obtaining premarket approval for devices for use in CLTI to study CLTI patients and to present data on objective and clinically relevant end points, PROMs and HRQL assessments, and anatomic and hemodynamic end points."
11.9,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good research statement,,[],Followup patients in trials for a time sufficient (this will usually be>2 years) to allow appropriate comparison of the impact of the different interventions on the natural history of CLTI. Measure and declare completeness of follow-up coverage to quantify risk of attrition bias.
11.10,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good research statement,,[],Include a time-integrated measure of clinical disease severity (such as freedom from CLTI) in the CLTI trial design to describe the total impact of comparator CLTI interventions.
11.11,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good research statement,,[],"Publish all CLTI trial protocols together with the full statistical analysis plans in peer-reviewed journals to allow independent, public, and transparent scrutiny and to prevent non reporting of negative trials."
11.12,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good research statement,,[],"Conduct post marketing surveillance data collection using well-designed, large observational studies and registries."
11.13,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good research statement,,[],"Share clinical trial data to allow subsequent individual patient data analyses, meta-analyses, and subgroup analyses; updating of OPGs; and validation of decision-making tools, such as the WIf I system and GLASS."
11.14,Peripheral,Global Vascular Guidelines on CLTI Management,2019,Good research statement,,[],Assess the quality of evidence in CLTI research using frameworks such as GRADE that consider multiple certainty domains and are not based solely on study design.
