rec_id,category_name,guideline_name,guideline_year,class,level,evidence_first_authors,rec_text_verbatim
11,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,A,"[""Lederle"", ""Wanhainen"", ""Scott"", ""Ashton"", ""Thompson"", ""Lindholt"", ""Norman"", ""Lend"", ""Guirguis-Blake""]",Ultrasound screening for the early detection of abdominal aortic aneurysm is recommended in high risk populations\* to reduce death from aneurysm rupture.
12,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,C,"[""Walraven""]","Patients with an incidentally detected abdominal aortic aneurysm should be referred to a vascular surgeon for evaluation, except for cases with very limited life expectancy."
13,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,B,"[""Prendes"", ""al"", ""Svensjö"", ""Thompson"", ""Oliver-Williams"", ""Wild"", ""Thorbjornsen"", ""Hamel"", ""Sogaard"", ""Rockley""]","Men should be considered for imaging surveillance using ultrasound, every five years for a sub-aneurysmal aorta 25 - 29 mm in diameter, every three years for abdominal aortic aneurysms 30 - 39 mm in diameter, annually for aneurysms 40-49 mm, and every six months for aneurysms >50 mm, taking into account life expectancy, suitability for future repair, and patient preferences."
14,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Bown""]","Women should be considered for imaging surveillance using ultrasound, every three years for abdominal aortic aneurysms 30-39 mm in diameter, annually for aneurysms 40-44 mm, and every six months for aneurysms >45 mm, taking into account life expectancy, suitability for future repair, and patient preferences."
15,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Consensus""]","Patients with small abdominal aortic aneurysms who are either not expected to reach the diameter threshold for repair within their life expectancy, or are unfit for repair, or prefer conservative management, should be considered for discontinuation of surveillance."
16,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,B,"[""al"", ""Niebauer"", ""Bhak"", ""Robertson"", ""Wemmelund""]","All patients with an abdominal aortic aneurysm should receive cardiovascular risk factor management with smoking cessation\*, blood pressure control\*, statin and antiplatelet therapy\*, and lifestyle advice (including exercise and healthy diet)."
17,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,B,"[""Sweeting"", ""Hartmann-Boyce""]","Patients with a small abdominal aortic aneurysm are recommended to stop smoking and should receive help to do this, to reduce the abdominal aortic aneurysm growth rate and risk of rupture."
18,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,III,B,"[""Gopalakrishnan"", ""Dong"", ""Brown""]",Having a small abdominal aortic aneurysm is not a contraindication to using Fluoroquinolone antibiotics.
19,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,III,B,"[""Niebauer"", ""Myers""]",Restricting exercise or sexual activity in patients with small abdominal aortic aneurysms\* is not indicated.
20,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,III,A,"[""Lederle"", ""Powell"", ""Cao"", ""Ouriel""]",Men with an asymptomatic abdominal aortic aneurysm < 55 mm are not recommended for elective repair.
21,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,III,C,"[""Consensus""]",Women with an asymptomatic abdominal aortic aneurysm < 50 mm are not recommended for elective repair.
22,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Oliver-Williams"", ""Filardo""]",Men with an abdominal aortic aneurysm >55 mm should be considered for elective repair.
23,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIb,C,"[""Bown"", ""Sweeting"", ""Powell"", ""Grootenboer"", ""Ulug""]",Women with an abdominal aortic aneurysm >50 mm may be considered for elective repair.
24,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Kurvers"", ""Sharp"", ""Olson""]",Patients with small abdominal aortic aneurysms showing rapid growth (>10 mm/year) should be considered for re-measurement of the aneurysm diameter as the first measure.
25,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Salata"", ""Greenhalgh"", ""Sweeting""]","Patients with an abdominal aortic aneurysm who have reached the diameter threshold for repair, but who initially are deemed unfit for repair should be considered for continued surveillance, referral to other specialists for optimisation of their fitness status and then reassessment."
26,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Consensus""]","Prior to abdominal aortic aneurysm repair, routine screening of the entire aorta, access and femoropopliteal arteries should be considered."
27,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Consensus""]","Prior to endovascular abdominal aortic repair, detailed pre-operative procedure planning with computer tomography angiography, including the use of a dedicated post-processing software analysis, should be considered."
28,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,III,C,"[""Consensus""]","For patients with pre-operative cardiac work up, coronary revascularisation in patients with stable coronary artery disease, is not indicated prior to abdominal aortic aneurysm repair."
29,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,C,"[""Consensus""]","Patients with poor functional capacity (defined as metabolic equivalents < 4) or with significant clinical risk factors (unstable angina, decompensated heart failure, severe valvular disease, and significant dysrhythmias), are recommended to be referred for cardiac work up and optimisation prior to elective abdominal aortic aneurysm repair."
30,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIb,C,"[""Consensus""]","For patients on dual antiplatelet therapy after percutaneous coronary intervention, delaying abdominal aortic aneurysm repair until after reduction to monotherapy may be considered. Conversely, performing endovascular aortic repair under dual antiplatelet therapy may be considered if repair cannot be postponed."
31,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,III,C,"[""Smetana""]",Assessment of pre-operative lung function by measuring forced expiratory volume in 1 second (FEV1) or forced vital capacity (FVC) is not indicated.
32,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,C,"[""Boden""]",Patients with risk factors for pulmonary complications or a recent decline in respiratory function should be referred for respiratory work up and optimisation prior to elective abdominal aortic aneurysm repair.
33,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,C,"[""Castagno"", ""Saratzis""]","Assessment of pre-operative kidney function by measuring serum creatinine and estimated glomerular filtration rate (eGFR) is recommended prior to elective abdominal aortic aneurysm repair, especially in patients with renal impairment (estimated glomerular filtration rate < 30 mL/min/1. 73 m^2)."
34,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,C,"[""Consensus""]",Patients with renal impairment should be adequately hydrated before elective abdominal aortic aneurysm repair.
35,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Inagaki""]","Assessment of pre-operative nutritional status by measuring serum albumin should be considered prior to elective abdominal aortic aneurysm repair, with an albumin level of < 2. 8 g/dL as the threshold for pre-operative correction."
36,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,III,B,"[""Sharifpour"", ""Sonny"", ""Axelrod"", ""Ballotta""]",Routine screening for asymptomatic carotid stenosis and routine prophylactic carotid intervention for asymptomatic carotid artery stenosis prior to abdominal aortic aneurysm repair is not indicated.
37,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,B,"[""Jorgensen"", ""Rothwell""]","For patients with an abdominal aortic aneurysm and a concomitant symptomatic (within the last six months) 50-99% carotid stenosis, carotid intervention before elective abdominal aortic aneurysm repair is recommended."
38,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,III,A,"[""Yang"", ""Brady"", ""Devereaux""]",Initiation of beta blockers is not recommended prior to abdominal aortic aneurysm repair.
39,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,A,"[""Xiong"", ""Martino"", ""Lindenaeur"", ""Durazzo"", ""Schouten"", ""Risum""]",Patients undergoing elective abdominal aortic aneurysms repair should start statin treatment pre-operatively (ideally at least four weeks before surgery) and continue indefinitely post-operatively.
40,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,B,"[""Burger"", ""Stone""]","Patients undergoing elective open or endovascular abdominal aortic aneurysm repair should be considered for continuation of established monotherapy with aspirin or thienopyridines (e. g. , clopidogrel) during the peri-operative period."
41,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,III,C,"[""Consensus""]",Patients undergoing elective abdominal aortic aneurysms repair are not recommended to be on dual therapy or oral anticoagulants during the peri-operative period.
42,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,A,"[""Eldrup-Jorgensen"", ""Stewart""]",All patients undergoing open or endovascular abdominal aortic aneurysm repair should receive peri-operative systemic antibiotic prophylaxis.
43,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIb,A,"[""Guay"", ""Munrogo""]","Patients undergoing elective open abdominal aortic aneurysm repair may be considered for peri-operative epidural analgesia or catheter based continuous wound analgesia, to maximise pain relief and minimise early post-operative complications."
44,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIb,C,"[""Liu"", ""Cheng"", ""Dovell""]",Patients undergoing elective endovascular abdominal aortic aneurysm repair may be considered for locoregional anaesthesia in preference to general anaesthesia.
45,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,B,"[""Eldrup-Jorgensen"", ""Pasternak""]",Intra-operative use of cell salvage and re-transfusion should be considered during open abdominal aortic aneurysm repair.
46,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,C,"[""Wiersema""]",In elective open or endovascular abdominal aortic aneurysm repair intra-operative administration of intravenous heparin (50 - 100 IU/kg) is recommended.
47,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIb,B,"[""Wiersema"", ""Doganer"", ""Roosendaal""]","Intra-operative use of activated clotting time (ACT) may be considered during open and endovascular abdominal aortic aneurysm repair, to measure the effect of heparin in the individual patient and guide additional heparin administration."
48,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Toth"", ""Haykal""]",All patients undergoing elective abdominal aortic aneurysm repair and deemed at risk of post-operative venous thromboembolism should be considered for thromboprophylaxis.
49,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,III,B,"[""Mufty""]","For open abdominal aortic aneurysm repair, routine use of antimicrobial coated grafts to prevent aortic graft infection is not recommended."
50,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,B,"[""Mei""]","For open abdominal aortic aneurysm repair, the choice of a midline vs. transverse or transperitoneal vs. retroperitoneal abdominal incision should be considered based on surgeon preference and patient factors."
51,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIb,C,"[""Pandiarajan""]",Reconstruction of the left renal vein after its division during open abdominal aortic aneurysm repair may be considered if important collaterals have been sacrificed.
52,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,C,"[""Lipski"", ""Cao""]","For open abdominal aortic aneurysm repair, it is recommended to perform the proximal anastomosis as close as possible to the renal arteries to prevent later aneurysm development in the remaining infrarenal aortic segment."
53,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,C,"[""Björck"", ""Marconi"", ""Becquemin""]","For open abdominal aortic aneurysm repair, it is recommended to preserve the blood flow to at least one internal iliac artery to reduce the risk of buttock claudication and colonic ischaemia."
54,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,III,C,"[""Killen"", ""Senekowitsch""]",In open abdominal aortic aneurysm repair routine re-implantation of the inferior mesenteric artery is not indicated but should be reserved for selected cases of suspected insufficient pelvic organ perfusion and the risk of colonic ischaemia.
55,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,A,"[""Nicolajsen"", ""Indrakusuma"", ""Dewulf"", ""Jairam""]","For open abdominal aortic aneurysm repair, prophylactic use of mesh reinforcement of midline laparotomies should be considered."
56,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Consensus""]","For endovascular abdominal aortic aneurysm repair, device selection should be considered based on aorto-iliac anatomy and the availability of unbiased long term durability data."
57,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,III,C,"[""Barry"", ""Antoniou""]",Endovascular abdominal aortic aneurysm repair outside the manufacturers Instruction for Use is not recommended in the elective setting.
58,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,C,"[""Consensus""]","For newer generations of stent grafts for abdominal aortic aneurysm treatment based on existing platforms, such as low profile devices, long term follow up in prospective registries is recommended, to ensure device performance and procedural durability through 10 years."
59,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,III,C,"[""Consensus""]","New techniques and concepts for abdominal aortic aneurysm treatment are not recommended to be used routinely in clinical practice and should only be used within the framework of studies approved by research ethics committees, until adequately evaluated."
60,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,B,"[""Antoniou""]","For endovascular abdominal aortic aneurysms repair, the choice of percutaneous access or cut down should be considered based on patient factors and operator preferences."
61,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,A,"[""Sobolev"", ""Seto"", ""Kotronias"", ""Stone""]","For endovascular abdominal aortic aneurysms repair by a percutaneous approach, ultrasound guidance is recommended."
62,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Lareyre"", ""Spanos""]","For patients undergoing endovascular abdominal aortic aneurysm repair, preservation of large accessory renal arteries (>4 mm) or those that supply a significant portion of the kidney (> 1/3) should be considered, however without compromising adequate sealing."
63,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,III,C,"[""Lareyre""]","For patients undergoing endovascular abdominal aortic aneurysm repair, routine pre-emptive embolisation of accessory renal arteries is not indicated."
64,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,III,B,"[""Zhang"", ""Samura"", ""Li"", ""Kontopodis""]","For patients undergoing endovascular repair of an abdominal aortic aneurysm, routine pre-emptive embolisation of the inferior mesenteric artery, lumbar arteries, and non-selective aneurysm sac embolisation is not indicated."
65,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,B,"[""Lilja"", ""Beck"", ""Mani"", ""Budtz-Lilly"", ""Greenhalgh"", ""Schalk"", ""Lederle"", ""Powell"", ""Giannopoulos"", ""Antoniou"", ""Bulder"", ""Li"", ""Yokoyama"", ""Yin"", ""Verzini"", ""Hicks"", ""Reise"", ""Faggioli"", ""Trenner""]","For most patients with suitable anatomy and reasonable life expectancy, endovascular repair should be considered the preferred treatment modality for elective abdominal aortic aneurysm repair."
66,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,B,"[""Greenhalgh"", ""Schalk"", ""Lederle"", ""Becquemin"", ""Powell"", ""Giannopoulos"", ""Antoniou"", ""Bulder"", ""Li"", ""Yokoyama""]","For most patients with long life expectancy, open surgical repair should be considered as the preferred treatment modality for elective abdominal aortic aneurysm repair."
67,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,III,B,"[""Greenhalgh""]","For patients with limited life expectancy, elective abdominal aortic aneurysm repair is not recommended, either open or endovascular repair."
68,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,III,C,"[""Economopoulos"", ""Ricco""]",Laparoscopic abdominal aortic aneurysm repair is not recommended.
69,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,C,"[""Consensus""]",All patients with an abdominal aortic aneurysm undergoing open surgical repair and high risk patients undergoing endovascular repair are recommended to have early post- operative monitoring in an intensive care or high dependency unit.
70,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIb,C,"[""Consensus""]",Patients with a suspected ruptured abdominal aortic aneurysm should undergo prompt imaging of the whole abdominal aorta and of the access vessels with computed tomography angiography.
71,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIb,C,"[""Consensus""]","After endovascular repair of abdominal aortic aneurysm rupture into the inferior vena cava, subsequent endovascular closure of the aortocaval fistula may be considered in the presence of an endoleak associated with increased cardiac output, heart failure, or pulmonary embolisation."
72,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,C,"[""Dick"", ""Moreno"", ""Hechelhammer"", ""Mayer"", ""Ohki"", ""Roberts"", ""Vliet"", ""Velth"", ""Powell""]","For patients with a ruptured abdominal aortic aneurysm, a policy of permissive hypotension is recommended."
73,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,B,"[""Karkos"", ""Powell"", ""Bellamkonda"", ""Bennett"", ""Chen"", ""Deng"", ""Faizer"", ""Mouton"", ""Lei""]","For patients undergoing endovascular repair of a ruptured abdominal aortic aneurysm, local anaesthesia should be considered as the anaesthetic modality of choice, whenever tolerated by the patient."
74,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIb,C,"[""Hechelhammer"", ""Mayer"", ""Ohki"", ""Veith"", ""Lachat"", ""Karkos"", ""Bath""]",Haemodynamically unstable patients with a ruptured abdominal aortic aneurysm undergoing open or endovascular repair may be considered for aortic balloon occlusion under fluoroscopy guidance to obtain proximal control.
75,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIb,C,"[""Mayer"", ""Powell"", ""Karkos"", ""Carrafiello"", ""Rokosh""]","Patients undergoing endovascular repair for a ruptured abdominal aortic aneurysm may be considered for a bifurcated device, in preference to an aorto-uni-iliac device, whenever anatomically suitable."
76,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Riet""]","Patients undergoing endovascular repair for a ruptured abdominal aortic aneurysm in whom imaging was performed during permissive hypotension, should be considered for stent graft oversizing of up to 30%."
77,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Consensus""]","In ruptured abdominal aortic aneurysm repair, intra-operative administration of systemic anticoagulation with heparin should be considered once the rupture bleeding has been controlled."
78,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Consensus""]",Patients with a ruptured abdominal aortic aneurysm should be considered for post-operative deep vein thrombosis prophylaxis with low molecular weight or unfractionated heparin unless there are signs of ongoing bleeding or of a clinically significant coagulopathy.
79,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,III,B,"[""Karkos"", ""Rango"", ""Hemingway"", ""Garland"", ""Hansen"", ""Ciaramella"", ""Biancari"", ""Roosendaal"", ""Shahidi"", ""Raats"", ""Yamauchi"", ""Tamura"", ""Conroy"", ""Kuc"", ""Robinson"", ""Beek"", ""Thompson"", ""Vos"", ""Reite"", ""Meijenfeldt"", ""Sweeting""]",**Selection of patients with ruptured abdominal aortic aneurysm for palliation based entirely on scoring systems or solely on advanced age is not recommended. **
80,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,A,"[""Investigators"", ""Gupta"", ""Salata"", ""Wang"", ""D’Oria"", ""Sweeting"", ""Kontopodis""]",For patients with a ruptured abdominal aortic aneurysm and suitable anatomy endovascular repair is recommended as the first line treatment option.
81,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,B,"[""Karkos"", ""SA"", ""Ersryd"", ""Adkar"", ""Björck"", ""Mayer""]","After open or endovascular treatment for a ruptured abdominal aortic aneurysm, post-operative monitoring of intra-abdominal pressure is recommended for early diagnosis and management of intra-abdominal hypertension or abdominal compartment syndrome."
82,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,B,"[""Mayer"", ""Stenberg"", ""Ersryd"", ""Adkar"", ""Seternes"", ""Waele""]",Patients with abdominal compartment syndrome after open or endovascular treatment of a ruptured abdominal aortic aneurysm should be treated with decompressive laparotomy.
83,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,C,"[""Mayer"", ""Seternes"", ""Acosta"", ""Pettersson""]","In the management of open abdomen following decompression for abdominal compartment syndrome after open or endovascular treatment of ruptured abdominal aortic aneurysm, a vacuum assisted closure system with mesh mediated traction and early abdominal closure should be considered."
84,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIa,B,"[""Champange"", ""Tottrup"", ""Megalopoulos"", ""Jalalzadeh"", ""Urbonavicius"", ""Djavan""]","For patients undergoing open or endovascular treatment for ruptured abdominal aortic aneurysm in whom colonic ischaemia is suspected, flexible sigmoidoscopy should be considered, to confirm the diagnosis."
85,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,IIb,B,"[""Haug"", ""Tamynyria"", ""Bosch"", ""Martino"", ""Abdulrasak"", ""Soden"", ""Cambria"", ""O'Donnell""]",Patients with a symptomatic non-ruptured abdominal aortic aneurysm may be considered for a brief period of rapid assessment and optimisation followed by urgent repair under optimal conditions (ideally during working hours).
86,Aortic iliac,ESVS 2024 Clinical Practice Guidelines on the Management of Abdominal Aorto-Iliac Artery Aneurysms,2024,I,B,"[""al"", ""Risum"", ""Khashram"", ""Zhang"", ""Lindstrom""]","Patients operated on for an abdominal aortic aneurysm should receive post-operative cardiovascular risk management including statin therapy, antiplatelet medication, and blood pressure control."
